Year,Annual,Summer,Winter,Model
2085,1.3363251e-07,2.815956747781456e-07,1.651763170684717e-09,CMCC-ESM2
2086,1.3109218e-07,2.689385212306661e-07,2.0018142699029795e-09,CMCC-ESM2
2087,1.3161252e-07,2.7089399168289674e-07,2.1814765549521553e-09,CMCC-ESM2
2088,1.3556037e-07,2.88460825004222e-07,1.710620090022985e-09,CMCC-ESM2
2089,1.3401943e-07,2.8995319212299364e-07,1.92804860965623e-09,CMCC-ESM2
2090,1.354185e-07,2.8645104066526983e-07,1.7750597658405809e-09,CMCC-ESM2
2091,1.3522214e-07,2.917502399668592e-07,2.063599735535604e-09,CMCC-ESM2
2092,1.356161e-07,2.9740928653154697e-07,1.799580595651662e-09,CMCC-ESM2
2093,1.3493838e-07,2.875384836897865e-07,2.3474930888056633e-09,CMCC-ESM2
2094,1.324928e-07,2.728581591782131e-07,2.2315582715037863e-09,CMCC-ESM2
2095,1.3302271e-07,2.7456403017822595e-07,2.119696418390049e-09,CMCC-ESM2
2096,1.3888722e-07,2.9477911311914795e-07,2.0450068305422064e-09,CMCC-ESM2
2097,1.4041193e-07,2.95599733135532e-07,1.6883853204419097e-09,CMCC-ESM2
2098,1.4134064e-07,2.9690352221223293e-07,1.7057649737139968e-09,CMCC-ESM2
2099,1.379532e-07,2.935243514912145e-07,1.780531277972841e-09,CMCC-ESM2
2100,1.3341547e-07,2.648315842179727e-07,1.9816577268017e-09,CMCC-ESM2
