Percentage,Correlation,p-value,Kendall,p_value_k,Variable,Model,Season,Correlation_ice,p-value_ice,Correlation_ice_k,p-value_ice_k,Correlation_npp,p-value_npp,Correlation_npp_k,p-value_npp_k
-7.33101463317871,-0.126063203756098,2.06643265265748e-17,-0.121605140118426,2.03994605003285e-34,MLD,CMCC-ESM2,Winter,-0.4433807784790033,6.66972612064854e-213,-0.3080350319587654,6.954346190995896e-201,0.0119564950756382,0.4224723760033944,-0.0033226281940673,0.7381422420801365
-8.59879970550537,0.165539185288583,5.03394146938413e-29,0.047099163806927,2.15334694035825e-06,Nitrate,CMCC-ESM2,Summer,-0.4129878790446664,4.848723291616972e-185,-0.3525557001431046,1.7653514349894077e-272,-0.1900188985070548,7.089552433256143e-38,-0.3329606117763635,4.558563507556943e-246
-4.88258361816406,0.002938241637552,0.843754967567014,-0.029699012539886,0.002808940705613,Nitrate,CMCC-ESM2,Winter,-0.2767385772104627,9.399326961077228e-79,-0.180850145334131,1.5915135157417103e-70,-0.0026802293914432,0.8573052215198272,-0.0868734235422103,2.31084948530071e-18
-3.42404651641846,0.403987961236606,2.290192281643089e-176,0.398952264026228,0.0,PAR,CMCC-ESM2,Summer,0.0918937722366868,6.498488902821813e-10,0.3152497969589348,2.717073453864521e-218,0.8930173593412419,0.0,0.1876747748896954,1.5630365929574058e-79
22.3199367523193,-0.091896426651104,6.51939818291094e-10,-0.036831836866105,0.000210961515929,PAR,CMCC-ESM2,Winter,-0.1697694762085944,5.086926931846175e-30,0.0285239586574655,0.0051061034290546,0.0025098837884419,0.8662861269233308,-0.150297254813983,1.1503205665741468e-51
-89.8568572998047,-0.067179372618193,6.44086063732037e-06,0.166437621026402,3.12198051646315e-62,Sea ice fraction,CMCC-ESM2,Summer,,,,,0.2698109939273448,5.873792932060978e-76,0.4092122457333734,0.0
-77.8611450195313,0.366309052496862,8.20021067306103e-141,0.265253081474602,1.86932376836734e-149,Sea ice fraction,CMCC-ESM2,Winter,,,,,-0.0104971058542114,0.484722251354314,-0.1123383407285661,2.784287789095471e-28
71.85211181640625,0.426725403214053,1.0632616074325e-198,0.05297060695629,9.86586806453336e-08,SST,CMCC-ESM2,Summer,-0.5747493557766321,0.0,-0.4631455529399934,0.0,-0.0880882419970806,3.200293841197392e-09,-0.2186728172629471,2.7367920564413685e-107
-16.7470645904541,-0.419752710827233,1.14799663915155e-191,-0.296488633130025,1.66627253424705e-195,SST,CMCC-ESM2,Winter,-0.9154510899454418,0.0,-0.8291783797532984,0.0,0.0172439077654272,0.2473104238337378,0.10176065529751,1.327718514277303e-24
2.70107412338257,0.706168974640629,0.0,0.500016429724932,0.0,NPP,EC-Earth3-CC,Summer,-0.0377079795345313,0.0486298829101934,0.0997756751766323,7.413891776825999e-13,,,,
91.0388488769531,-0.180380242791295,2.1452945408947002e-26,-0.154314479995783,1.07281227289894e-41,NPP,EC-Earth3-CC,Winter,0.005145266061375,0.7635737933465603,0.2839021642516321,7.591256842503046e-133,,,,
-4.22495651245117,0.876605676450876,0.0,0.697897979100877,0.0,Diatom,EC-Earth3-CC,Summer,0.0004889725844417,0.979608113870473,0.1986582231353243,2.960023727853472e-46,0.7951758053429785,0.0,0.5637440538005197,0.0
69.1218566894531,-0.177414285932368,1.41906048643277e-25,-0.14898234968342,5.55083823665899e-39,Diatom,EC-Earth3-CC,Winter,-0.0279236169653893,0.1025287768699333,0.2406957498009612,4.865316909658582e-96,0.9905606482463168,0.0,0.8410375324532493,0.0
-1.46944940090179,0.21923933647912,1.74404764713595e-38,0.141953507985873,1.50519038770674e-35,MLD,EC-Earth3-CC,Summer,-0.0356628835071434,0.0622079521549959,-0.007515973364474,0.5890414258005092,-0.0612630829527109,0.0003373754312169,0.1153966475936746,4.6185924285321366e-24
-16.5645980834961,-0.076068118342,8.47981008936163e-06,0.019360377116953,0.089659495274364,MLD,EC-Earth3-CC,Winter,-0.0901535759417807,1.2842506102536165e-07,-0.0665159458113532,9.110947961013985e-09,0.3100048392784109,4.464252454238009e-77,0.1417972999681095,1.7464205880057944e-35
-4.03098487854004,-0.135341248146931,1.90467564862976e-15,-0.073237552600791,1.3604772657973e-10,Nitrate,EC-Earth3-CC,Summer,-0.0270183845547684,0.1577738210714087,-0.3365107123534461,3.020525000269251e-129,-0.2082702921819175,7.944509287331331e-35,0.1269683828938643,8.753820093886012e-29
-2.71622943878174,-0.026323870780282,0.12382411795917,-0.071574220219089,3.50896173528019e-10,Nitrate,EC-Earth3-CC,Winter,-0.4526461455206893,2.0429633848552573e-172,-0.3092938881655402,2.7004165451554422e-157,0.2223203687878569,1.4565226553294406e-39,-0.0036086630833749,0.7517034859430385
-4.20540809631348,0.681330170159304,0.0,0.400691896791206,2.70177233434914e-270,PAR,EC-Earth3-CC,Summer,-0.0111840759359016,0.5587850536466472,0.5254974747124636,0.0,0.7195843441449271,0.0,0.2546070828516338,2.2099761595818085e-110
41.6582260131836,-0.259261396047938,1.23091343671767e-53,-0.223362795024805,2.25701857699915e-85,PAR,EC-Earth3-CC,Winter,0.0562164588698655,0.0010055079648549,0.3437499296215153,8.263969554266794e-194,0.9681938064652368,0.0,0.8009433699245376,0.0
44.952056884765625,0.580970654237206,6.863854249249155e-308,0.321756310212375,4.9008711547055397e-175,SST,EC-Earth3-CC,Summer,0.0026065946000228,0.8916192288668012,0.2205476184448832,1.3552384649622222e-56,0.4583105888867603,2.967662507464859e-177,0.2832848170191775,3.542766032366119e-136
-46.948516845703125,0.059887837726721,0.000458947538731,-0.030819941751486,0.006896920323915,SST,EC-Earth3-CC,Winter,-0.6891070415940327,0.0,-0.561826253210822,0.0,0.0427420971255503,0.0124256653820016,0.0143416049964368,0.2086023584651473
-17.8064651489258,0.281968886270537,8.991134906559049e-100,0.341329221386625,0.0,Iron,IPSL-CM6A-LR,Summer,0.5504031544205867,0.0,0.2680216133789969,2.39178601048712e-177,0.3142385686443245,9.81929922479953e-125,0.3800615913505076,0.0
-15.3153839111328,-0.067013759541254,7.72817569333379e-07,-0.073960811040739,3.0405636845853e-16,Iron,IPSL-CM6A-LR,Winter,0.2440215865727455,1.920326269772006e-74,0.099529451991481,9.554830981583491e-28,-0.4101339289398343,2.1809274842665987e-219,-0.2131317656634384,1.2419446981880652e-122
-0.701813519001007,0.967048715610076,0.0,0.704856711065896,0.0,NPP,IPSL-CM6A-LR,Summer,0.3885389404543453,1.872949665364308e-187,0.3132060397208446,2.029561639317257e-241,,,,
49.1834945678711,-0.111675837577168,1.55244704957864e-16,-0.101491468632465,3.5012695186721e-29,NPP,IPSL-CM6A-LR,Winter,-0.2789768417526753,1.223436976825701e-97,-0.1309365723469205,8.96145593809717e-47,,,,
-13.0926532745361,0.968830774121077,0.0,0.8083509082531,0.0,Diatom,IPSL-CM6A-LR,Summer,0.4585692261853658,1.736758196119932e-269,0.4333993622914911,0.0,0.9746209061721876,0.0,0.7373194259786712,0.0
35.1960868835449,-0.120367187687601,5.62536396596875e-19,-0.098747460263305,1.02905882974131e-27,Diatom,IPSL-CM6A-LR,Winter,-0.2788138133628371,1.599746697450332e-97,-0.1309653724203848,8.561997828362716e-47,0.9926587534035816,0.0,0.877822706607648,0.0
-5.55303287506104,-0.639551386770257,0.0,-0.588326090653161,0.0,MLD,IPSL-CM6A-LR,Summer,-0.5129747171452955,0.0,-0.332082033887131,3.956071244586274e-271,-0.6912981024499534,0.0,-0.6318804596908872,0.0
-13.7994709014893,-0.441337238400589,1.2324391836783401e-257,-0.326881438737938,1.2656156635352399e-285,MLD,IPSL-CM6A-LR,Winter,-0.5326788824859523,0.0,-0.3674372488053045,0.0,0.0522891601516438,0.0001157949549995,0.1890700719029404,6.370317435261076e-97
-3.61366415023804,-0.62163121293182,0.0,-0.569696325971318,0.0,Nitrate,IPSL-CM6A-LR,Summer,-0.4212557870931488,2.3176569622672484e-223,-0.3093779675004294,1.3213878648385443e-235,-0.6533526866560349,0.0,-0.5513984921842541,0.0
-6.63100147247314,-0.55570668577789,0.0,-0.405926428959687,0.0,Nitrate,IPSL-CM6A-LR,Winter,-0.6539655217010142,0.0,-0.4592353101746272,0.0,0.1466371450046621,1.7535961162215572e-27,0.172168197229373,1.077268134069384e-80
-0.155300632119179,0.850575705783847,0.0,0.452802567342431,0.0,PAR,IPSL-CM6A-LR,Summer,0.3776291652160106,2.346690808931561e-176,0.4636629064048322,0.0,0.8645256985547451,0.0,0.317634676125726,7.299891372413263e-270
18.5949897766113,-0.171380288724555,4.64358386577251e-37,-0.129060397359821,3.9128085008681404e-46,PAR,IPSL-CM6A-LR,Winter,-0.3006723823346806,7.426802535131018e-114,-0.1283201463819434,5.410107239723497e-45,0.9639754246472172,0.0,0.8492147228055008,0.0
-87.3641815185547,0.389970000668551,6.62211121122975e-189,0.410568084546058,0.0,Sea ice fraction,IPSL-CM6A-LR,Summer,,,,,0.3885389404543453,1.872949665364308e-187,0.3132060397208446,2.029561639317257e-241
-68.5374755859375,0.536636557954436,0.0,0.429702946766782,0.0,Sea ice fraction,IPSL-CM6A-LR,Winter,,,,,-0.2789768417526753,1.223436976825701e-97,-0.1309365723469205,8.96145593809717e-47
86.2286376953125,-0.035869931493644,0.008212624108765,0.006557283812969,0.468762225062877,SST,IPSL-CM6A-LR,Summer,-0.5010159210953605,0.0,-0.2646001224050934,6.691695255821695e-173,-0.0171817142177994,0.205549841844721,0.0149494582041742,0.0985605030953899
-9.438555717468262,-0.453747948054235,5.10273611986756e-274,-0.437987938757605,0.0,SST,IPSL-CM6A-LR,Winter,-0.9079892656946108,0.0,-0.8299349144213201,0.0,0.1015050699854681,6.509219290481597e-14,0.1992468451681092,2.0141752085951268e-107
-0.875959098339081,-0.67406643436327,0.0,-0.472374812195451,0.0,Iron,MPI-ESM1-2-HR,Summer,-0.3474637392008225,9.228516244465092e-104,-0.3413552895925305,1.2544766482952929e-201,-0.6670303389538125,0.0,-0.4980049698319496,0.0
-0.47258847951889,0.027877460479897,0.052609712090988,-0.012003397378533,0.210793451599015,Iron,MPI-ESM1-2-HR,Winter,-0.000216667390515,0.9880313910420444,-0.2477172028021447,4.167516020386832e-142,-0.0898392168511951,2.86951994932422e-10,-0.0971712134915123,1.8127167694315683e-24
-3.57142734527588,0.681631429856707,0.0,0.442904269832637,0.0,NPP,MPI-ESM1-2-HR,Summer,0.255449282235707,2.621748978150817e-55,0.2743464004568882,5.84751869470557e-131,,,,
33.0383415222168,0.256939681302065,9.69603045576636e-74,0.247720139081416,4.58725987539281e-147,NPP,MPI-ESM1-2-HR,Winter,-0.0085219503547181,0.5551713258062914,0.2959487869876209,5.900363561456359e-202,,,,
1.30455434322357,0.611169631018737,0.0,0.391200527644067,0.0,MLD,MPI-ESM1-2-HR,Summer,-0.189815397703109,7.238881211945623e-31,0.0205126410464686,0.0686674050958943,0.3566161371046319,3.702305751654048e-147,0.1880481642875197,7.1037098677966475e-87
-18.8587894439697,0.183053076186425,1.07961426283211e-37,0.064926689397754,1.29870219821838e-11,MLD,MPI-ESM1-2-HR,Winter,-0.0147761636360698,0.3062676303741949,-0.378812849071698,0.0,-0.1382861799503977,2.1753613048754176e-22,-0.2457774068135756,5.138095391894733e-147
2.7568519115448,-0.686264245562598,0.0,-0.471779847200152,0.0,Nitrate,MPI-ESM1-2-HR,Summer,-0.3453167312053407,2.0076394569015663e-102,-0.3364518755866272,6.165004834595059e-196,-0.7059087253970847,0.0,-0.5191435652214696,0.0
0.799703598022461,0.006825738073791,0.635174954125525,-0.038572222693772,5.78880331323469e-05,Nitrate,MPI-ESM1-2-HR,Winter,-0.0027234228081274,0.850440177833145,-0.2564479428975513,3.726162709066086e-152,-0.141188519227308,2.8002063877314854e-23,-0.1543145686966995,4.140207833548008e-59
-7.36786937713623,0.727921558550167,0.0,0.540845438409806,0.0,PAR,MPI-ESM1-2-HR,Summer,0.2219547510259315,7.500033760369757e-42,0.2992973352031148,1.761860498195676e-155,0.7601307410332637,0.0,0.5265396248013458,0.0
27.0338497161865,0.13995965552537,1.4188443379123699e-22,0.162725066376051,1.50302082638613e-64,PAR,MPI-ESM1-2-HR,Winter,-0.0087412556610216,0.5450372502057796,0.2311862212772854,4.962979792474656e-124,0.9400184969450214,0.0,0.747690422717951,0.0
35.307979583740234,0.594887204007057,0.0,0.362945114645698,0.0,SST,MPI-ESM1-2-HR,Summer,-0.2396471619906393,1.0682734915647196e-48,-0.1066535177772216,2.9064139017871653e-21,0.5257482375223919,0.0,0.3633613200113836,0.0
-10.812871932983398,-0.095135077761001,3.4077179835419396e-11,-0.02455916346946,0.010456514490774,SST,MPI-ESM1-2-HR,Winter,-0.0263885672849799,0.0676496306102659,-0.7718985964377864,0.0,-0.2990700888883301,5.4953781155497106e-102,-0.249273331323075,3.624569662521626e-151
-82.71925354003906,-0.0229350018204104,0.1710298654861303,0.0839247504308892,1.729301632897687e-13,Sea ice fraction,MPI-ESM1-2-HR,Summer,,,,,0.255449282235707,2.621748978150817e-55,0.2743464004568882,5.84751869470557e-131
-67.49993896484375,-0.0069003458256519,0.6355001403833089,0.0922491098685016,7.009389067757306e-21,Sea ice fraction,MPI-ESM1-2-HR,Winter,,,,,-0.0085219503547181,0.5551713258062914,0.2959487869876209,5.900363561456359e-202
-100.0,-0.0041780988376584,0.8271454447735032,0.2579434458642076,1.0277014590578367e-76,Sea ice fraction,EC-Earth3-CC,Summer,,,,,-0.0377079795345313,0.0486298829101934,0.0997756751766323,7.413891776825999e-13
-95.51498413085938,-0.0749768892971894,1.1406199667061832e-05,-0.0860248129327721,1.0795826247697577e-13,Sea ice fraction,EC-Earth3-CC,Winter,,,,,0.005145266061375,0.7635737933465603,0.2839021642516321,7.591256842503046e-133
-0.7877124547958374,,,,,Export,EC-Earth3-CC,Summer,-0.0041780988376584,0.8271454447735032,0.2579434458642076,1.0277014590578367e-76,0.706169065037449,0.0,0.5000167720108682,0.0
-5.64434289932251,,,,,Export,EC-Earth3-CC,Winter,-0.0749768892971894,1.1406199667061832e-05,-0.0860248129327721,1.0795826247697577e-13,-0.1803803075347936,2.1451918422910072e-26,-0.1543148222817191,1.0723745395488731e-41
5.430155754089356,,,,,Export,MPI-ESM1-2-HR,Summer,-0.0229350018204104,0.1710298654861303,0.0839247504308892,1.729301632897687e-13,0.6816314298567071,0.0,0.4429040986196891,0.0
-7.581862449645996,,,,,Export,MPI-ESM1-2-HR,Winter,-0.0069003458256519,0.6355001403833089,0.0922491098685016,7.009389067757306e-21,0.2569396813020648,9.696030455766364e-74,0.2477192830166749,4.5978608366855853e-147
29.31285285949707,,,,,Export,ACCESS-ESM1-5,Summer,0.2104447531461101,8.853399296434587e-49,0.4122353348930528,0.0,0.913848269604894,0.0,0.8515303916770874,0.0
4.748622894287109,,,,,Export,ACCESS-ESM1-5,Winter,0.1413038442910677,1.1884060013974592e-22,0.455725202520023,0.0,0.4857410979857598,2.450209152476738e-280,0.3977600989819426,0.0
25.255332946777344,,,,,Export,CMCC-ESM2,Summer,-0.0671793858265792,6.440830177742999e-06,0.1664370249522208,3.1250920795817246e-62,0.1667413338418981,1.9833772560230758e-29,0.0482170357325204,1.2287896481031078e-06
-3.9855668544769287,,,,,Export,CMCC-ESM2,Winter,0.3663090524968624,8.200210673061025e-141,0.2652537054661366,1.866340518455129e-149,-0.0180982709540789,0.2247091091154606,-0.1163239207122243,1.2314147483409026e-31
-6.109147071838379,,,,,Export,IPSL-CM6A-LR,Summer,0.3899700565241988,6.621164491908363e-189,0.4105684481460368,0.0,0.9670487740046392,0.0,0.7048563478028109,0.0
0.5430104732513428,,,,,Export,IPSL-CM6A-LR,Winter,0.5366364997756714,0.0,0.4297029467667815,0.0,-0.1116758296251465,1.5524542489689062e-16,-0.1014911971571101,3.502456567174861e-29
