Year,Annual,Summer,Winter,Model
2081,1.3373106e-07,2.69081482429101e-07,2.0086057261892165e-08,IPSL-CM6A-LR
2082,1.3384555e-07,2.770181879441225e-07,1.8467419593548584e-08,IPSL-CM6A-LR
2083,1.3420049e-07,2.7550825620892283e-07,2.0125577648855142e-08,IPSL-CM6A-LR
2084,1.3036093e-07,2.744322671333066e-07,1.9619886160171518e-08,IPSL-CM6A-LR
2085,1.3252952e-07,2.76485849326491e-07,1.8648032451551444e-08,IPSL-CM6A-LR
2086,1.37077e-07,2.7845484851241054e-07,1.999703691524246e-08,IPSL-CM6A-LR
2087,1.338085e-07,2.7666342816701217e-07,1.819366701738545e-08,IPSL-CM6A-LR
2088,1.3134716e-07,2.6915844841823855e-07,1.9890732616545392e-08,IPSL-CM6A-LR
2089,1.3536066e-07,2.6651238727026794e-07,2.1991281684563546e-08,IPSL-CM6A-LR
2090,1.3519535e-07,2.726429784161155e-07,2.042991376072223e-08,IPSL-CM6A-LR
2091,1.3449004e-07,2.733598591930786e-07,2.2353063400259998e-08,IPSL-CM6A-LR
2092,1.3199826e-07,2.7162988658346876e-07,2.054981074195439e-08,IPSL-CM6A-LR
2093,1.3354502e-07,2.693687122246047e-07,2.0479765439063158e-08,IPSL-CM6A-LR
2094,1.3766252e-07,2.832918539752427e-07,1.9547066187897144e-08,IPSL-CM6A-LR
2095,1.3677656e-07,2.703831967210135e-07,2.1148851558905335e-08,IPSL-CM6A-LR
2096,1.3303735e-07,2.6313821877010923e-07,2.0838948344703567e-08,IPSL-CM6A-LR
2097,1.3541813e-07,2.688886127089063e-07,2.2325266968437063e-08,IPSL-CM6A-LR
2098,1.351011e-07,2.5279578608206066e-07,2.243288044212477e-08,IPSL-CM6A-LR
2099,1.3537029e-07,2.646116001869814e-07,2.0994457727852023e-08,IPSL-CM6A-LR
2100,1.403387e-07,2.685617062070378e-07,2.1474710010238596e-08,IPSL-CM6A-LR
