Year,Annual,Summer,Winter,Model
2086,7.825776e-08,1.1345923667249735e-07,5.025051663665181e-08,CMCC-ESM2
2087,7.448737e-08,1.093681660790935e-07,4.708428491539962e-08,CMCC-ESM2
2088,7.74129e-08,1.0938268957261243e-07,5.246661416435927e-08,CMCC-ESM2
2089,7.986671e-08,1.1116573972458355e-07,5.4510724822876e-08,CMCC-ESM2
2090,7.885264e-08,1.1011267275762293e-07,5.3991211501625e-08,CMCC-ESM2
2091,7.87728e-08,1.1036027558475325e-07,5.306999284471203e-08,CMCC-ESM2
2092,7.902263e-08,1.1270080335634702e-07,5.211623133050125e-08,CMCC-ESM2
2093,8.05104e-08,1.132240399215334e-07,5.36131743444912e-08,CMCC-ESM2
2094,7.715699e-08,1.1141369782308175e-07,5.0515140515017265e-08,CMCC-ESM2
2095,7.682943e-08,1.1121218790322018e-07,4.909078654691257e-08,CMCC-ESM2
2096,7.666529e-08,1.0625421964505222e-07,5.163667537999572e-08,CMCC-ESM2
2097,7.904502e-08,1.1098214969251785e-07,5.309657069574314e-08,CMCC-ESM2
2098,8.091337e-08,1.1444163305895927e-07,5.4192994980439835e-08,CMCC-ESM2
2099,8.08134e-08,1.1500713981149602e-07,5.3530225585518565e-08,CMCC-ESM2
2100,7.833786e-08,1.0873560540858307e-07,5.28233137231382e-08,CMCC-ESM2
