Year,Annual,Summer,Winter,Model
2081,1.2413666e-07,2.740877960150101e-07,1.5773892414472357e-08,IPSL-CM6A-LR
2082,1.2469017e-07,2.8103752924835135e-07,1.4498335865198442e-08,IPSL-CM6A-LR
2083,1.2498265e-07,2.787974437978846e-07,1.576701080807652e-08,IPSL-CM6A-LR
2084,1.2447842e-07,2.8549288799695205e-07,1.5451897539264792e-08,IPSL-CM6A-LR
2085,1.2432709e-07,2.846911399956298e-07,1.4515895152555913e-08,IPSL-CM6A-LR
2086,1.2857278e-07,2.8874291047031875e-07,1.543857841568297e-08,IPSL-CM6A-LR
2087,1.264239e-07,2.840424997430091e-07,1.4380901802724111e-08,IPSL-CM6A-LR
2088,1.2427432e-07,2.7670921554090455e-07,1.5682397602745368e-08,IPSL-CM6A-LR
2089,1.300286e-07,2.8191436740598874e-07,1.7143380048878498e-08,IPSL-CM6A-LR
2090,1.2730617e-07,2.792447446609003e-07,1.5990439194979444e-08,IPSL-CM6A-LR
2091,1.2767127e-07,2.799555431920453e-07,1.7346858172118118e-08,IPSL-CM6A-LR
2092,1.2319929e-07,2.731749475515244e-07,1.6242216460682357e-08,IPSL-CM6A-LR
2093,1.2911465e-07,2.8774323368452315e-07,1.630804469243685e-08,IPSL-CM6A-LR
2094,1.2897488e-07,2.8950111641279364e-07,1.5282536125482693e-08,IPSL-CM6A-LR
2095,1.2821862e-07,2.800443326123059e-07,1.65191345047333e-08,IPSL-CM6A-LR
2096,1.2751282e-07,2.8205710123074823e-07,1.624878187556078e-08,IPSL-CM6A-LR
2097,1.3041603e-07,2.8883235358989623e-07,1.719396180988042e-08,IPSL-CM6A-LR
2098,1.2854102e-07,2.733218309458607e-07,1.7350810566085784e-08,IPSL-CM6A-LR
2099,1.2905194e-07,2.804893028951483e-07,1.6397578406213142e-08,IPSL-CM6A-LR
2100,1.3351274e-07,2.875088114251412e-07,1.6685783421621636e-08,IPSL-CM6A-LR
