Year,Annual,Summer,Winter,Model
2081,4.828713e-08,1.1333946758895763e-07,7.96599053387581e-09,IPSL-CM6A-LR
2082,4.8839052e-08,1.1618647732802856e-07,7.636442589387116e-09,IPSL-CM6A-LR
2083,4.9862166e-08,1.1871717475742116e-07,8.108153259911433e-09,IPSL-CM6A-LR
2084,5.0180244e-08,1.210513715932393e-07,7.762085196816315e-09,IPSL-CM6A-LR
2085,5.0472966e-08,1.2303803487156983e-07,7.58089768737591e-09,IPSL-CM6A-LR
2086,5.1006925e-08,1.222297640879333e-07,7.964136017335477e-09,IPSL-CM6A-LR
2087,5.1320413e-08,1.2225854106873157e-07,8.026041165010156e-09,IPSL-CM6A-LR
2088,4.9051266e-08,1.1622928042243075e-07,7.895110343270062e-09,IPSL-CM6A-LR
2089,5.2081493e-08,1.2345387290224608e-07,7.857305028835526e-09,IPSL-CM6A-LR
2090,5.0551566e-08,1.2014258743420214e-07,7.679894054035685e-09,IPSL-CM6A-LR
2091,5.0654876e-08,1.1888258200087876e-07,7.88942866591924e-09,IPSL-CM6A-LR
2092,4.7748937e-08,1.1119734466547015e-07,7.625348352746641e-09,IPSL-CM6A-LR
2093,5.205861e-08,1.2492002099406818e-07,7.95639820694305e-09,IPSL-CM6A-LR
2094,5.026258e-08,1.196798251612563e-07,7.816764124868314e-09,IPSL-CM6A-LR
2095,4.9468053e-08,1.1705176916620985e-07,7.768718113254636e-09,IPSL-CM6A-LR
2096,5.1118647e-08,1.229735033803081e-07,7.829863868380471e-09,IPSL-CM6A-LR
2097,5.1137174e-08,1.2398787418987922e-07,7.685637903875886e-09,IPSL-CM6A-LR
2098,5.085575e-08,1.2253899228653609e-07,8.011181051870153e-09,IPSL-CM6A-LR
2099,5.019895e-08,1.1952676004511886e-07,7.789430434002043e-09,IPSL-CM6A-LR
2100,5.1630224e-08,1.2314593789142236e-07,7.72682273719738e-09,IPSL-CM6A-LR
