Year,Annual,Summer,Winter,Model
2086,1.4067949e-07,2.5946579285118787e-07,4.869940450902277e-09,CMCC-ESM2
2087,1.4146421e-07,2.639004321736138e-07,4.88571805234983e-09,CMCC-ESM2
2088,1.4557988e-07,2.7928328449888795e-07,3.987369989744138e-09,CMCC-ESM2
2089,1.4833812e-07,2.8844706889685767e-07,4.472636927488338e-09,CMCC-ESM2
2090,1.4590627e-07,2.769163245375239e-07,4.2496011154469215e-09,CMCC-ESM2
2091,1.4603955e-07,2.865698434106889e-07,4.9444377481222546e-09,CMCC-ESM2
2092,1.4737503e-07,2.868763431251864e-07,3.799945247351388e-09,CMCC-ESM2
2093,1.4554571e-07,2.7961709747614805e-07,4.6600874270552595e-09,CMCC-ESM2
2094,1.4182194e-07,2.628460435971647e-07,4.849482149182904e-09,CMCC-ESM2
2095,1.4120054e-07,2.718525138334371e-07,5.107695155714964e-09,CMCC-ESM2
2096,1.4847788e-07,2.8683348318736535e-07,5.019412441242821e-09,CMCC-ESM2
2097,1.5001936e-07,2.854760339232598e-07,3.998137376726163e-09,CMCC-ESM2
2098,1.4995915e-07,2.8666474349847704e-07,4.101259776234656e-09,CMCC-ESM2
2099,1.4447413e-07,2.8094393655919703e-07,4.300554579117488e-09,CMCC-ESM2
2100,1.4154078e-07,2.5603776521165855e-07,4.4492907136373105e-09,CMCC-ESM2
