Year,Annual,Summer,Winter,Model
2081,1.1791988e-07,2.7853317874360073e-07,1.2853909048260448e-08,IPSL-CM6A-LR
2082,1.1956675e-07,2.863349948256655e-07,1.1843113156828622e-08,IPSL-CM6A-LR
2083,1.1942272e-07,2.8261669626772346e-07,1.2760778211884372e-08,IPSL-CM6A-LR
2084,1.220294e-07,2.9710929538850905e-07,1.2663060822148964e-08,IPSL-CM6A-LR
2085,1.1974795e-07,2.9292539238667814e-07,1.1769944130435306e-08,IPSL-CM6A-LR
2086,1.2366614e-07,2.9742170681856805e-07,1.2304418817166152e-08,IPSL-CM6A-LR
2087,1.2290282e-07,2.9240894150461827e-07,1.1848555914184544e-08,IPSL-CM6A-LR
2088,1.2077345e-07,2.8416960162758187e-07,1.275290273383689e-08,IPSL-CM6A-LR
2089,1.2835498e-07,2.95774924552461e-07,1.3812637256194193e-08,IPSL-CM6A-LR
2090,1.2319283e-07,2.853185208095965e-07,1.3018350841775828e-08,IPSL-CM6A-LR
2091,1.248895e-07,2.8756673486896034e-07,1.3975713919478494e-08,IPSL-CM6A-LR
2092,1.1865686e-07,2.7658947487907426e-07,1.3396551423738856e-08,IPSL-CM6A-LR
2093,1.2825855e-07,3.03837197179746e-07,1.3657498243446753e-08,IPSL-CM6A-LR
2094,1.2424553e-07,2.9562502845692507e-07,1.2417841865897117e-08,IPSL-CM6A-LR
2095,1.235215e-07,2.8941147434125014e-07,1.3217591465775058e-08,IPSL-CM6A-LR
2096,1.2506797e-07,2.973581842979911e-07,1.3093935713470728e-08,IPSL-CM6A-LR
2097,1.2799488e-07,3.0432110520450806e-07,1.3547480470776918e-08,IPSL-CM6A-LR
2098,1.2483754e-07,2.9085586561450327e-07,1.3785329322502093e-08,IPSL-CM6A-LR
2099,1.2565116e-07,2.9409025614768325e-07,1.3101703721929425e-08,IPSL-CM6A-LR
2100,1.3018483e-07,3.034906796983705e-07,1.3258077302680249e-08,IPSL-CM6A-LR
